id	name
22928	Deep cleaning of gaseous emissions
22820	Возникновение глобальных экологических проблем
19396	Организация и управление научными исследованиями
22869	Photonics
19397	Компетентностная модель выпускника (КМВ) электронного курса
19400	Методика планирования ожидаемых результатов обучения и разработки интернет-экзаменов электронного курса
3306	Проектирование киберфизических систем
22701	Computer simulation of the operation of optical systems
22736	Disposition of intellectual property rights
22774	Физико-химические методы очистки сточных вод
22821	Тенденции изменения окружающей среды
22840	Электростатическое поле зарядов
22870	Mathematical Methods in Physics
22929	Absorption
22450	General chemistry
19531	Calculation of the nutritional value of the food product
19530	Chemical composition of foodstuffs
19741	Direction cosines
5395	Моделирование бизнес-процессов в Business Studio
19535	Определение и реализация приоритетов собственной деятельности и  ее совершенствования
12167	Методология научных исследований
19541	Онтологии областей научных исследований
19544	Структура печатных научных изданий
19522	Школьная математика
22702	Optical systems
22737	Legal basis of intellectual property
19856	Cell structure of pro-and eukaryotes
19900	Intracellular signaling
19532	Application biologically active and ergogenic substances for food production
19750	Geometry
22775	Базовая модель твердого тела
19910	Biological characterization of materials
19551	Миграция данных
22841	Волновой процесс
18476	Жизненный цикл инновационных проектов
22871	Drude model
22930	Thermal sterilization
19542	Показатели эффективности и результативности научных исследований
19533	Методы и технологии контроля и управления качеством
860	Машинное обучение и анализ данных
14581	Предобработка данных и выбор признаков
22451	Working in a chemistry lab
22822	Развитие городских экосистем
19536	Аутсорсинг ИТ-обеспечения
1915	Программное обеспечение как сервис (SaaS)
19537	Методы анализа информационных процессов
19539	Методы анализа информационных систем
19545	Основы проектирования вычислительной системы
19547	Этапы высокоуровневого  проектирования ВС
19548	Современный ко-дизайн ВС на основе ESL
19549	САПР высокоуровневого проектирования ВС
19550	Поведенческие и инструментальные аспекты архитектурной модели ВС
19538	Методы синтеза информационных процессов
7226	Этапы проектирования вычислительных систем
19553	Характеристики и показатели эффективности вычислительных систем
19554	Сетевые характеристики
19555	Модели функционирования вычислительных систем и сетей
19556	Методы и средства проектирования вычислительных систем
19557	Аналитические методы проектирования ВС
19558	Имитационные методы проектирования ВС
19559	Инструментальные средства проектирования ВС
19595	Экологическая стратегия
19567	Строение твердого тела и жидкости
8054	Архитектура предприятия
19597	Финансовый учет
19562	Термодинамические свойства растворов
22452	Standardisation of environmental impact
19568	Основные закономерности протекания химических реакций
22703	Synthesis of optical systems
19561	Химические и фазовые равновесия
1853	Методы исследования в лингвистике
19598	Управление рисками
19563	Термодинамика растворов электролитов
19585	Нейрофизиология головного мозга человека
3770	Моделирование информационного взаимодействия
3638	Моделирование и описание информационных процессов
19573	Эксергетический анализ
18825	Биохимическое исследование состава и свойств сырья и продуктов биотехнологии
19578	Инженерная графика
19289	Фоковские состояния
14650	Протоколы адаптивного управления каналом в сетях TCP/IP
19574	Протоколы управления потоком данных
19588	Система экологического менеджмента
19577	Начертательная геометрия
19572	Материальный, энергетический и эксергетический балансы технологических процессов
6543	Автоматизация проектирования технологических процессов
19586	Нейроинтерфейсы
19599	Управленческий учет
2134	Установка программного обеспечения из стандартных репозиториев
22776	Модель Друде
19582	Расчет 3-D детали на прочность и жесткость методом конечных элементов
19580	Создание 3-D модели сборочной единицы
19581	Создание 3-D модели детали по эскизу
19584	Создание спецификации для сборочного чертежа
19565	Строение атома
22842	Явление полного преломления
22823	Стратегические карты
22872	Interaction of electromagnetic waves with metals
4437	Реализация стеков протоколов в операционных систем
16767	Наилучшие доступные технологии
22931	Методы переработки и утилизации отходов
19566	Химическая связь и строение молекул
19571	Преобразование энергии
19569	Вода, растворы, растворы электролитов
19575	Электрические машины
19570	Дисперсные системы, коллоиды
19560	Основы химической термодинамики
19596	Программная организация вычислительной системы
19587	Навыки исследовательской работы
19576	Методики внедрения информационных систем
19601	Колоночные хранилища данных.
19602	Документные хранилища данных.
19603	Хранилища типа “ключ-значение”
1497	Развитие навыков отбора и систематизации информации
19604	Основные технологии NOSQL хранилищ данных
19583	Создание чертежей по 3-D моделям деталей
19751	Function study
19744	Dot product of vectors
19664	Международное взаимодействие и способы организации науки
19629	Импакт-фактор
19623	Коммуникация в современной российской науке
19918	Signs of cancer
22453	Национальные и международные стандарты на разработку проектной документации в сфере информационных технологий
19902	General characteristics of proteins and their metabolism
19614	Разница между научной и академической коммуникацией
22777	Углеводы
22873	Surface plasmon polaritons
22824	Система сбалансированных показателей
22843	Е-волны
22738	Национальная безопасность
14083	Назначение спецификации CSS
19648	Тематика образования в медиа
5287	Конкурентоспособность нововведений
19600	Графовые хранилища
19630	Показатели цитируемости SJR, SNIP
19625	"Ключевые отличия между понятиями ""наука"" и ""псевдонаука"""
19626	Методология научного знания
19635	Базы данных научных публикаций
19638	Мировые рейтинги университетов: QS, THE, ARWU
19627	Основные наукометрический показатели
19616	Дефицитная модель научной коммуникации
19655	Методологические традиции изучения социальной коммуникации
19656	Ситуативный анализ коммуникативных проблем
19657	Методические навыки диагностирования стиля коммуникативного поведения
19658	Приемы коммуникативного воздействия
19619	Цели и задачи научной журналистики
19621	Критерии научности и новостной ценности в научной журналистике
19659	Процедуры управления взаимодействием в межличностной, внутри- и межгрупповой коммуникации
19660	Факторы и процедуры эмоционального саморегулирования в напряженных коммуникативных ситуациях
19613	Цели и задачи научной коммуникации
19615	История развития научной коммуникации
19632	Классификация научных журналов
19617	Модель диалога в научной коммуникации
19618	Модель вовлечения в научной коммуникации
19633	Виды рецензирования в научных журналах
19636	Отличия популяризации науки от научной коммуникации
19652	Основные форматы работы со СМИ
19640	Гражданская наука
19651	Научная грамотность и отношение общества к науке
19634	Публикационная политика в научных журналах
19624	Основные драйверы развития научной коммуникации в России
19654	Меганаука: особенности проектов
19264	Структура промышленного предприятия. Основы системного анализа технологических процессов
19622	Типология СМИ, рассказывающих о науке
22704	Design of optical systems
19662	Институциональные понятия
19631	Нетрадиционные наукометрический показатели: Altmetric и другие
12649	Методология DFD
19609	Технология баз данных
19610	Структурный подход к проектированию АИС
19611	Методологии проектирования баз данных
19612	Case-средства автоматизированного проектированного проектирования
15012	Разложение функции в интеграл Фурье
19663	Исследования и исследователи: парадигма научного знания в рамках предметной области
19670	Обобщенная функциональная схема системы связи
9641	Цифровое изображение
19687	SQL DDL как основной язык для создания объектов реляционной базы
19668	Коммуникационный аудит
19709	Методы математической физики
19666	Отношения с медиа
19704	Basic knowledge of school mathematics
7753	Нелинейная оптика в науке и технике
11687	Разложение периодической функции в тригонометрический ряд
19708	Применение возобновляемых источников энергии на промышленных предприятиях
19671	Основные виды модуляции
19752	Continuous function
19672	Преобразование Гильберта
18819	Основной химический состав и свойства сырья животного происхождения
19674	Согласованные фильтры
22739	Экономическая безопаность
19675	Основные виды манипуляции
19673	Теорема Винера-Хинчина
19681	Операции над логическими значениями
19682	Основы теории множеств (теоретико-множественные операции)
19683	Технологии реляционных СУБД
19684	Основные функции и характеристики реляционных СУБД
19685	Проектирование реляционных баз данных
11243	Современные методы получения научных знаний
19688	Описание таблиц, правил целостности и др.
19689	SQL DML как основной инструмент для манипуляций над данными
19695	Основные объекты СУБД (на примере ORACLE)
19691	Процедурное расширение языка SQL для создания дополнительных объектов базы (процедуры, функции, триггеры).
19692	Создание процедур, функций, триггеров и др.
19693	Знакомство с базами данных на уровне создания объектов БД, написания запросов и др.
19694	Стандарты языка SQL
19696	Особенности создания приложений в ORACLE APEX
19698	Авторизация и аутентификация в приложениях ORACLE APEX
19697	Привилегии и роли в БД
19699	Основные этапы разработки приложений
19711	История развития методов технического творчества
19701	Подсказки для оптимизатора
19700	OLTP и OLAP запросы
4727	Оптимизация гиперпараметров нейронных сетей
14236	Модели «вход–состояние–выход» объектов управления
9295	Рациональное питание
19714	Прогноз новых технических решений по законам развития технических систем
19713	Принципы составления функционально-структурных схем систем управления и их отдельных узлов
19686	Сущности, связи, ER-диаграммы
19712	Методы управления ходом решения
19564	Кинетика химических реакций
19903	General characteristics of lipids and their metabolism
19707	Интерфейсы для работы с БД в веб-приложении
4656	Альтернативная атомная энергетика
22705	Optical systems analysis
19710	Солнечные коллекторы
22778	Зонная структура электронов
22874	Losses in surface plasmon polaritons propagation
22844	Sorting algorithms
22825	Перспективы стратегической карты
22932	Exergy Analysis
22454	Анализ экологических рисков
19667	Формирование коммуникационной стратегии
6732	Статистическая обработка результатов наблюдений
22933	Ion exchange
19739	Применение цифровых технологий
19781	Forecast of new technical solutions according to the laws of development of technical systems
22826	Ключевые показатели результативности предприятия
19793	Методы и технологии создания сложных проектов 3D моделирования
19740	Применение оптических волокон в различных сферах науки и техники
19761	Производство приборов квантовой электроники и фотоники
22706	Risk-based health and environmental damage assessment
19720	Genomic approaches in bioengineering
19783	Поляризация света
19738	Волоконная оптика
19784	Интерференция света
19919	Oncogenes
19775	The structure of organic compounds
19743	The volume of the parallelepiped
19763	Наноструктурные материалы
19939	Hybrid modeling techniques
22779	Basic theories in intercultural communication
7721	Физика оптических волноводов
10275	﻿Биоорганическая химия
22875	Excitation of surface plasmon polaritons
19734	Health economics: types and measurements
19942	Theoretical support for catalyst design for green chemistry applications
19735	Principles of evidence-based medicine
4936	Эволюция геномов
19842	Review
19760	Квантово-оптические системы
19762	Проектные работы
22455	Стандарты ИСО в сфере экологического менеджмента
19779	Types of cellular organization
22845	Dynamic programming algorithms
19764	Разработка и оптимизация технологических процессов
19911	Functioning of antioxidant defense systems
19791	Разработка модели и сцены на основе параметрического, полигонального и сплайнового моделирования в средах 3ds Max и Blender
19765	The history of the development of methods of technical creativity
19766	Methods of managing the course of the solution
19792	Визуализация 3D-модели в средах 3ds Max и Blender
7786	Нелинейная оптика
19717	Вепольный анализ
19789	Material characterization methods
19718	Расчет ресурсоемкости структуры
19915	Features of research in the field of materials chemistry
19767	Algorithm for solving inventive problems
19768	Substance-field analysis
19780	Principles of drawing up functional and structural diagrams of control systems and their individual units
19742	Plane coordinate systems
19782	Calculation of the resource intensity of the structure
19305	Проектирование средств и систем информатизации в защищенном исполнении
19737	Световые явления
19722	Databases of genetic sequences
5471	Асинхронное программирование
15401	Программирование на ассемблере
19933	Structure-energy dependences
19937	Molecular orbital theory
19941	Predictive modeling in materials chemistry
19790	Physicochemical aspects of obtaining functional nanomaterials
19931	Molecular modeling principles
19804	Physicochemical aspects and technological methods for obtaining functional nanomaterials
19787	Chemistry of nanostructured inorganic materials
19788	Materials in the field of chemical engineering
19802	Functional nano- and macrostructured materials
19803	Physical and chemical foundations of the materials functional response
19944	"Methods for obtaining ""smart"" materials"
19912	Molecular aspects of nervous function
19981	Stages of bringing products and technologies to market
19993	Genomic editing
19806	определять степени принадлежности элементов заданному множеству на основе прямых и косвенных методов, строить диаграммы Заде для нечетких множеств, находить результат вычисления логических и арифметических операций и математических выражений на их основе над четкими и нечеткими множествами, определять расстояния между заданными множествами, меры и индексы их нечеткости в различных метриках, сравнивать множества по нечеткости, строить новые множества и подмножества по заданным условиям, строить бинарные отношения на четких и нечетких множествах, определять вид отображений множеств, определять вид функции на множествах, строить и определять свойства специального бинарного отношения
19822	Identification of single-nucleotide polymorphisms
19821	Detection of hybrid genes
19811	Nanolithography and inkjet technology
19920	Tumor suppressors
19825	навыки решения следующих практических задач: поиск минимального маршрута в связном графе волновым методом; поиск  минимального маршрута во взвешенном графе с помощью алгоритма Форда-Беллмана; поиск всех вариантов циклов Эйлера в графе Эйлера; поиск циклов Гамильтона в связном графе с помощью алгоритма Робертса-Флореса, поиск минимального остовного дерева связного графа с помощью алгоритмов  Прима и Краскала, поиск  наибольших полных (пустых) подграфов в графе с помощью алгоритма  Магу-Вейсмана; минимальная раскраска вершин графа на основе метода Магу
22741	Innovation Economy
19940	Non-empirical phase diagrams
22780	Awareness and sensitivity to new cultures
19807	Zero-dimensional nanostructures
19823	умение доказывать, что: заданный неограф является связным, приводить примеры мостов и независимых циклов в нем; заданный орграф является связным, определять и обосновывать вид его связности (сильная, слабая или односторонняя связность); что заданный граф является графом Гамильтона, приводить примеры циклов Гамильтона в нем; что заданный граф является графом Эйлера, приводить примеры циклов Эйлера в нем; заданный граф не является деревом, приводить примеры построения остовного дерева в нем
19824	умение строить остовное дерево для заданного связного графа методом обхода вершин вширь или вглубь; выполнять указанную операцию над графами, приведенными на рисунке; строить подграфы и графы-дополнения для заданного на рисунке графа
19826	умение на практике применять знания об оптимизационных задачах на графах; умение определять для заданного графа его экстремальные характеристики (цикломатическое число, хроматическое число, число внутренней устойчивости, число внешней устойчивости,  кликовое число, число паросочетаний, число реберного покрытия)
22876	Plasmonic waveguides & Bulk plasmon polaritons
22827	X-ray
22934	Separation of heterogeneous moving media
19812	Methodology of theoretical foundations and aspects of the practical use of modern physicochemical analysis methods
19916	Modern methods of quantum chemistry and statistical thermodynamics
19938	Density functional theory
19932	Potential energy surface
19934	Basic methods for calculating the energy of chemical systems
22707	Environmental management and audit
19815	Methods and approaches used to study the composition, structure, morphology and functional response of nanostructured materials
19817	Physical phenomena underlying the research methods and control of the materials composition, structure and properties
19816	Possibilities and limitations of technical methods and their instrumental implementation in the study of materials
19943	"The concept of ""smart"" materials, their application"
19810	Chemical methods for obtaining nanostructured materials
19808	One-dimensional nanostructures
19809	Two-dimensional nanostructures and functional films
19843	Scientific report
19892	Identification of pathological markers
19890	Site-specific mutagenesis
11976	Предмет физической оптики
19848	Continuous random variables
19850	Modeling of discrete processes
11986	Интерференция волн с различной степенью поляризации
19852	Integration of trigonometric expressions
19980	Startups
19729	Functional genomics
19724	Gene synthesis
19958	Functional genomics of plants
19988	Квадратичные алгоритмы сортировки
19964	Modern sequencing methods
19987	Genomic imprinting
19837	умение доказывать, что заданный граф является двудольным и планарным, что заданный план транспортной задачи является оптимальным; умение строить для заданного гиперграфа его Кёнигово представление, двойственный гиперграф, остовное дерево, подгиперграф; умение приводить транспортную задачу к условию баланса
19838	умение на практике применять знания терминологического базиса теории сетей Петри (СП); определять емкости позиций СП в процессе ее функционирования; устанавливать безопасность, ограниченность, сохраняемость и живость заданной на рисунке СП
19870	Statistical phenomena of physical optics
19840	умение доказывать, что данная сеть Петри обладает указанными динамическими свойствами, что построенный полный поток данной транспортной сети является максимальным, что данная нейронная сеть удовлетворяет условию по точности; преобразовывать заданную сеть Петри в ординарную структуру; строить полный поток для заданной транспортной сети
22781	Open-minded and flexible
19836	Stages of a genetic engineering experiment
22935	Materials' properties, and processes used to separate them
19839	навыки решения следующих практических задач: поиск максимального потока в транспортной сети с помощью алгоритма Форда-Фалкерсона; поиск входных и выходных сигналов нейронов в перцептроне с помощью алгоритма последовательного распространения сигналов; обучение нейронной сети на основе метода обратного распространения ошибки; построение покрывающего дерева сети Петри с расширенной маркировкой и анализ по нему динамических свойств сети
19865	Electromagnetic waves in an anisotropic substance
19847	Discrete random variables
18463	Сенсорные анализаторы ЦНС
22877	Resonances in Small Metal Nanoparticles
19860	Functioning of antioxidant protection systems
19854	Fundamentals of immunology
22708	Material flow analysis
19876	Synchrotron radiation-based methods
19874	Methods of transmission and scanning electron microscopy
19863	Electromagnetic wave theory
19879	Investigation of disperse systems by the method of dynamic light scattering
19921	Mechanisms of cell death
19832	Genetic engineering of animals
19873	Features of nanostructured materials characterization
19891	Modern materials for nanobiotechnology
19857	Growth of microorganisms
19872	Interference of waves with different degrees of polarization
19859	Determination of the main microbiological indicators
19851	Systems with a discrete time
19897	Intracellular neuro signaling
19829	Prospects of genetic engineering
19834	Genetically modified organisms (GMOs)
19887	Kinetics of cell cultures
19894	Cellular metabolism and signaling
19831	Genetic engineering of plants
19871	Coherence of extended sources
19899	Intercellular communication
19858	The influence of the external environment on microorganisms
19882	Methods of isolation and study of microorganisms
19855	Nomenclature of microorganisms
19881	Methods for characterizing the porous structure and surface properties of materials
19868	Physical meaning of spectral decomposition
19877	Optical spectroscopy methods
19878	Vibrational spectroscopy methods
19875	Transmission and reflective radiography methods, neutron diffraction
19866	Molecular light scattering
19864	Formation of optical fields
19950	Methods for obtaining nanoparticles
19946	Булева алгебра
19818	применять на практике знания терминологического базиса теории графов, правил выполнения операций над графами (объединение, пересечение, вычитание, произведение), правил определения метрических характеристик связного графа (диаметра, радиуса, центра и периферии)
19951	Chemical deposition methods
19952	Physical deposition techniques
19954	Self-assembly and self-organization processes
19949	Functional response of materials
19835	Methods of genetic engineering
22743	Линейные дифференциальные уравнения в частных производных
22782	Effective intercultural communication
22878	Fabrication and Optical Characterization of Plasmonic Structures
22936	System dispersion
22709	Технология нововведений
19945	Determination of the structure and properties of nanomaterials
19723	Gene
19726	Gene regulation
19966	Отношения двусвязности
19730	Structural genomics
19961	Protein interaction
19989	Логарифмические алгоритмы сортировки
19956	Epigenetics
19967	Эйлеровы и гамильтоновы пути и циклы
19968	Деревья
19725	Genome synthesis
20019	DNA chip
20018	DNA sequencing
19994	Алгоритмы линейной сортировки
19983	Market estimates of market segments
19995	Самобалансирующиеся деревья поиска
19998	Минимальное остовное дерево
19965	Microchips
20024	Biological machines
19999	Алгоритмы поиска кратчайших путей в графе
19997	Алгоритм топологической сортировки
22710	Объекты интеллектуальной собственности
22744	Innovation Marketing
19982	Histone code
20023	General characteristics of nucleic acids
19986	Chromatin remodeling
20041	Логарифмическая функция
20022	Interpretation of the results of a biochemical study
22783	Intercultural Sensitivity
20008	Methylation
20003	Principles of preclinical research
19769	Peptides
19991	Fundamentals of immunology
20020	Conformational mobility of the peptide link
20006	Analysis of gene expression
19996	Обходы графов
22879	Light Scattering on Metal Nanoparticles
19774	Enzymes
19972	Integration of science and business
22937	Membrane separations
20000	Sequencing of single cells
20027	Artificial molecular biomachines
20028	Molecular sensors
20035	Функциональная зависисимость
20036	Линейная функция
20037	Квадратичная функция
20038	Система координат
20030	Molecular actuators
20040	Графическое изображение функции
19984	Methods for assessing market dynamics
20031	Electronic and molecular computers
19833	Human genetic diseases
20032	Creation of molecular biorobots
20002	Epigenetic regulation
20025	Principles of the nervous system
19992	Materials for biomedical applications
20001	Transcriptional regulation
20045	Methods for obtaining objects of ultra-small sizes
19974	Nanobioengineering technologies
19975	Robotic nanoengineering
19976	Robotic nanofabrication
19977	Drug delivery methods
20021	Hybrid methods
19979	Smart contracts
19990	Principles for conducting preclinical studies
19960	Methods for obtaining nanostructures
20005	Laboratory practice rules
20010	Pharmacokinetic parameters
20007	Quality assurance in preclinical studies
20009	Drug safety
20012	Stages of drug development
20013	Biomedical statistics
20014	Good Clinical Practice (GCP)
20016	Types and phases of clinical trials
20017	Drugs effectiveness
19973	Nanopharmaceutical technologies
20026	Principles of the olfactory system
20029	Artificial nose
20004	Metabolic regulation
19971	Current trends in the use of nanoparticles
20044	Methods for diagnostics of physical and chemical properties and structural parameters of materials
19970	Methods for obtaining nanostructured materials
20042	Post-processing technologies for formed nanostructures
20043	Features of technologies for theoretical and experimental creation of nanoscale objects
19957	Nanotubes and nanowires
19959	Self-assembly of nanorods
19978	Methods for obtaining functional nanoobjects
19969	Method of working on specialized equipment
20047	Organic chemistry
7596	Системы управления на основе обратной связи
20111	Regulatory regions of genes
22745	характеристическая поверхность
22784	Understanding of cultural dimensions
22880	Metal nanoparticle ensembles
20110	DNA alignment
20107	Data preprocessing
20048	Bioorganic chemistry
20051	Производная функции одной переменной и её геометрический смысл
19778	Bioorganic compounds
20052	Применение производной к исследованию функций
20114	Группы
20116	Распределение
20090	Data mining
20113	Mediators and coactivators
20091	Machine learning
20056	Bioenergy
20058	Regulation of metabolism
20057	Metabolism
20060	Enzymology
20055	Proteomics
19929	Cellular cycle
20093	Catabolism
20065	Molecular aspects of neural function
20078	Architectonics of the central nervous system
19777	Molecular Biology
20094	Anabolism
20085	Environmental management systems
20097	Key biochemical substances
20095	Coordination of biochemical processes
19771	Nucleotides
20054	Biogenic substances
20096	Biosynthesis
20098	Energy conversion
20126	Structure and properties of nanomaterials
20138	Yeast two-hybrid system
20137	Electrophoresis
20120	Organic and inorganic nanomaterials for bioapplications
20084	Gene expression in the nervous system
20136	Data metabases
20039	Тригонометрическая функция
20053	Понятие первообразной и определённого интеграла
20079	Neurotransmitters
20086	Neurotrophic factors
20070	Modern problems of energy and resource conservation
20109	The concept of biomaterials and the prospects for their application
20140	Nanoparticulate drugs
20119	Pharmacokinetics and pharmacodynamics of biomaterials
20061	Modern optical characterization methods
20121	Methods for nanosystems targeted delivery
20125	Materials for tissue engineering
20118	Interaction of biological systems with nanoobjects
20123	Magnetic nanosystems for bioapplications
20124	Luminescent nanosystems for diagnostics
20059	Features of nanoengineering with biomedical drugs
20092	Methods for managing the structure and properties of materials
20077	Neuroscience
20081	Receptors
20080	Types of catalysts and catalytic processes
20073	Green chemistry
20071	Catalysis
20076	Objectives and principles of green chemistry
20072	Catalytic cycle
20083	Catalytic methods of environmental purification
20087	Recycling
20082	Transcription factors
20069	Nanoscale objects
20099	Principles and objectives of machine learning
20100	Principles of model building in classical statistics
20101	Overfitting
20103	Supervised learning
20104	Learning without a teacher
20105	Applications ML - I
20106	Applications ML - II
20108	Estimating the predictive power of models
20102	Statistical learning
20112	Transcription factors
20063	X-ray structural analysis
20062	Metamaterials
20128	Sol-gel processes
20129	Sol-gel synthesis
20130	Sol-gel technology
20131	Mathematical objects of complex structures
20132	Ways of forming organic-inorganic materials from sols
20133	Template synthesis
20134	Practical application of nanoobjects
20139	Interactoms
20066	Nanofabrication of solid materials
20135	Biocompatibility of materials
20122	Polymer organic nanosystems
20064	Nanoengineering of solution methods
20117	Organization of the nanoparticles structure for bioapplication
20127	Sol-gel synthesis methods
20067	Film preparations
20068	Optical characterization
20163	Assessment of the product's position in the market
20149	Risks in the field of intellectual property protection
20195	Теоретические основы рассеяния света
20212	Development and optimization of technological processes
22746	Technology Entrepreneurship
20146	Methods for protecting intellectual property
20162	Intellectual property protection
9632	Кодирование информации
22785	Cultural code
20189	Pangenome
20187	Genome editing
20152	Genetic monomorphism
20157	Heritability
20197	Применение явления рассеяние света
19907	Translation
20155	Inbreeding
19925	Genetic instability
20156	Genetic collections
22881	Plasmonic arrays
20185	Analytical tools for consulting organizations
20179	Global challenges concept
20188	Электродинамика
20186	Financial assessment of the forecasted market volume
20151	Development of new technologies and products
20164	Product promotion strategy
20174	Technological innovation market
20211	Manufacture of devices for quantum electronics and photonics
20177	Classification of predictive studies
19827	Quantitative genetics
20175	Forecasting functions
20153	Mutation process
19813	Gene expression
20180	Forecasting methods for the development of global markets
20209	Design work
20169	International cooperation
20600	Перемещение
20190	Horizontal gene transfer
20154	Gene drift
20173	Priority areas of scientific and technological development
20201	Humoral immunity
20192	Cellular immunity
20196	Antibodies and their functions
20198	Mechanism of immune response development
5966	﻿Нормативно-методическое обеспечения информационной безопасности
20199	Cellular innate immunity
20193	Phagocytosis
20194	Antigen therapy
20202	Complement system
20203	Immune response in viral and bacterial infections
20204	Autotolerance
20205	Autoimmune diseases
20206	Antineoplastic immunity
20207	Immunotherapy
20147	Stages of plans preparation for raising funds
20150	Analysis of the competitive environment
20178	Features of forecasting in different countries
6714	HTML5
20181	Forecasting in the Russian Federation
20170	Drawing up a plan for conducting a predictive study
20171	Features of drawing up a roadmap
20183	Predictive study plan
20182	Principles of basic predictive techniques application
20208	Quantum optical systems
18578	Квантовые коммуникации
19798	Definition of biodiversity
19906	Transcription
20161	Competitive analysis
19719	Genomic projects
20141	Synthesis of nanoparticles for biomedical applications
20184	Implementation of forecasting results in the organization's activities
20213	Nanostructured materials
20158	Ecological genetics
20200	Cellular adaptive immunity
19985	Mechanisms of epigenetic information inheritance
20385	Analysis of technical and scientific information
20142	Functionalization of nanoparticles for biomedical applications
20143	Nanoparticle toxicity
20144	Methods for determining the toxicity of nanoparticles in vitro
20145	Methods for theoretical prediction of nanotoxicity
20327	Designing and conducting a research work
20172	Forecasting techniques for developing and promoting new products
20148	Marketing research
20168	Business support infrastructure abroad
20176	Institutional forms of forecasting
20075	Элементы релятивистской механики
20166	Analysis of funding sources
20160	Analysis of foreign markets
20167	Operational issues
16115	Средства защиты информации от несанкционированного доступа
20165	Cost analysis of doing business abroad
4432	Системные вызовы
20214	Сетевой ввод-вывод
20217	динамические библиотеки
20219	Сокеты
20251	Physical and applied optics
19546	Язык моделирования UML
5682	﻿Разработка программного обеспечения
20284	C ++ programming language
20285	C programming language
20282	The functional paradigm of Scala
